user id: Y25010,start time: 1659719642230,application version: 0.1
timestamp,is eye tracking valid and enabled,eye gaze origin,eye gaze direction,eye gaze hit position,eye gaze target name,left hand index position,left hand palm position,right hand index position,right hand palm position,head gaze origin,head gaze direction,head gaze hit position,head gaze target name,3d model position,button 1 position,button 2 position,button 3 position
"1659719643700","False","(-0.2, 0.0, -0.2)","(0.6, -0.3, 0.8)","(-0.1, 0.0, -0.2)","Quad","null","null","null","null","(-0.2, 0.0, -0.2)","(0.6, -0.3, 0.8)","(-0.1, 0.0, -0.2)","Quad","","","",""
"1659719643733","False","(-0.2, 0.0, -0.2)","(0.6, -0.3, 0.8)","(-0.1, 0.0, -0.2)","Quad","null","null","null","null","(-0.2, 0.0, -0.2)","(0.6, -0.3, 0.8)","(-0.1, 0.0, -0.2)","Quad","","","",""
"1659719643767","False","(-0.2, 0.0, -0.2)","(0.6, -0.3, 0.8)","(-0.1, 0.0, -0.2)","Quad","null","null","null","null","(-0.2, 0.0, -0.2)","(0.6, -0.3, 0.8)","(-0.1, 0.0, -0.2)","Quad","","","",""
"1659719643802","False","(-0.2, 0.0, -0.2)","(0.6, -0.3, 0.8)","(-0.1, 0.0, -0.2)","Quad","null","null","null","null","(-0.2, 0.0, -0.2)","(0.6, -0.3, 0.8)","(-0.1, 0.0, -0.2)","Quad","","","",""
"1659719643831","False","(-0.2, 0.0, -0.2)","(0.6, -0.3, 0.8)","(-0.1, 0.0, -0.2)","Quad","null","null","null","null","(-0.2, 0.0, -0.2)","(0.6, -0.3, 0.8)","(-0.1, 0.0, -0.2)","Quad","","","",""
"1659719643859","False","(-0.2, 0.0, -0.2)","(0.6, -0.3, 0.8)","(-0.1, 0.0, -0.2)","Quad","null","null","null","null","(-0.2, 0.0, -0.2)","(0.6, -0.3, 0.8)","(-0.1, 0.0, -0.2)","Quad","","","",""
"1659719643897","False","(-0.2, 0.0, -0.2)","(0.6, -0.3, 0.8)","(-0.1, 0.0, -0.2)","Quad","null","null","null","null","(-0.2, 0.0, -0.2)","(0.6, -0.3, 0.8)","(-0.1, 0.0, -0.2)","Quad","","","",""
"1659719643927","False","(-0.2, 0.0, -0.2)","(0.6, -0.3, 0.8)","(-0.1, 0.0, -0.2)","Quad","null","null","null","null","(-0.2, 0.0, -0.2)","(0.6, -0.3, 0.8)","(-0.1, 0.0, -0.2)","Quad","","","",""
"1659719643958","False","(-0.2, 0.0, -0.2)","(0.6, -0.3, 0.8)","(-0.1, 0.0, -0.2)","Quad","null","null","null","null","(-0.2, 0.0, -0.2)","(0.6, -0.3, 0.8)","(-0.1, 0.0, -0.2)","Quad","","","",""
"1659719644003","False","(-0.2, 0.0, -0.2)","(0.6, -0.3, 0.8)","(-0.1, 0.0, -0.2)","Quad","null","null","null","null","(-0.2, 0.0, -0.2)","(0.6, -0.3, 0.8)","(-0.1, 0.0, -0.2)","Quad","","","",""
"1659719644033","False","(-0.2, 0.0, -0.2)","(0.5, -0.3, 0.8)","(-0.1, 0.0, -0.2)","Quad","null","null","null","null","(-0.2, 0.0, -0.2)","(0.5, -0.3, 0.8)","(-0.1, 0.0, -0.2)","Quad","","","",""
"1659719644066","False","(-0.2, 0.0, -0.2)","(0.5, -0.3, 0.8)","(-0.1, 0.0, -0.2)","Quad","null","null","null","null","(-0.2, 0.0, -0.2)","(0.5, -0.3, 0.8)","(-0.1, 0.0, -0.2)","Quad","","","",""
"1659719644097","False","(-0.2, 0.0, -0.2)","(0.5, -0.3, 0.8)","(-0.1, 0.0, -0.2)","Quad","null","null","null","null","(-0.2, 0.0, -0.2)","(0.5, -0.3, 0.8)","(-0.1, 0.0, -0.2)","Quad","","","",""
"1659719644128","False","(-0.2, 0.0, -0.2)","(0.5, -0.3, 0.8)","(-0.1, 0.0, -0.2)","Quad","null","null","null","null","(-0.2, 0.0, -0.2)","(0.5, -0.3, 0.8)","(-0.1, 0.0, -0.2)","Quad","","","",""
